PRIM_STATE,AREA,AREA_NAME,OCC_TITLE,A_MEAN,Rent50_3,Ratio
NC,22180,"Fayetteville, NC","Software Developers, Systems Software",97530,1181,0.1453091357
OH,45780,"Toledo, OH","Software Developers, Systems Software",80220,972,0.1454001496
FL,35840,"North Port-Bradenton-Sarasota, FL","Software Developers, Systems Software",111730,1355,0.1455294012
NH,74950,"Manchester, NH","Software Developers, Systems Software",114970,1395,0.1456032008
UT,30860,"Logan, UT-ID","Software Developers, Systems Software",77000,935,0.1457142857
AL,13820,"Birmingham-Hoover, AL","Software Developers, Systems Software",87510,1065,0.1460404525
NY,40380,"Rochester, NY","Software Developers, Systems Software",91340,1112,0.1460915262
WA,44060,"Spokane, WA","Software Developers, Systems Software",91840,1120,0.1463414634
KY,31140,"Louisville-Jefferson County, KY-IN","Software Developers, Systems Software",85680,1045,0.1463585434
FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL","Software Developers, Systems Software",76970,939,0.1463946992
IL,44100,"Springfield, IL","Software Developers, Systems Software",84840,1036,0.1465346535
VA,25500,"Harrisonburg, VA","Software Developers, Systems Software",81600,1000,0.1470588235
GA,12260,"Augusta-Richmond County, GA-SC","Software Developers, Systems Software",86490,1061,0.1472077697
TN,28940,"Knoxville, TN","Software Developers, Systems Software",89670,1101,0.1473402476
WI,11540,"Appleton, WI","Software Developers, Systems Software",86620,1065,0.1475409836
MA,78254,"Taunton-Norton-Raynham, MA NECTA Division","Software Developers, Systems Software",114060,1405,0.1478169385
WI,33340,"Milwaukee-Waukesha-West Allis, WI","Software Developers, Systems Software",88990,1100,0.1483312732
IA,11180,"Ames, IA","Software Developers, Systems Software",85590,1070,0.1500175254
NJ,20764,"Edison-New Brunswick, NJ Metropolitan Division","Software Developers, Systems Software",100760,1263,0.1504168321
LA,29340,"Lake Charles, LA","Software Developers, Systems Software",82650,1041,0.1511433757
SD,43620,"Sioux Falls, SD","Software Developers, Systems Software",88380,1115,0.1513917176
SC,43900,"Spartanburg, SC","Software Developers, Systems Software",75580,964,0.1530563641
TX,18580,"Corpus Christi, TX","Software Developers, Systems Software",92650,1182,0.1530922828
NM,42140,"Santa Fe, NM","Software Developers, Systems Software",108470,1389,0.1536646077
OH,17460,"Cleveland-Elyria-Mentor, OH","Software Developers, Systems Software",83660,1073,0.153908678
IL,14060,"Bloomington-Normal, IL","Software Developers, Systems Software",105870,1363,0.1544913573
CA,33700,"Modesto, CA","Software Developers, Systems Software",110080,1418,0.1545784884
WV,16620,"Charleston, WV","Software Developers, Systems Software",79390,1024,0.154780199
PA,25420,"Harrisburg-Carlisle, PA","Software Developers, Systems Software",90260,1165,0.1548858852
MD,12580,"Baltimore-Towson, MD","Software Developers, Systems Software",123860,1599,0.1549168416
KS,45820,"Topeka, KS","Software Developers, Systems Software",83480,1078,0.1549592717
KS,31740,"Manhattan, KS","Software Developers, Systems Software",92610,1197,0.1551020408
TX,13140,"Beaumont-Port Arthur, TX","Software Developers, Systems Software",89260,1155,0.1552767197
MI,22420,"Flint, MI","Software Developers, Systems Software",76260,988,0.1554681353
OK,46140,"Tulsa, OK","Software Developers, Systems Software",82220,1066,0.1555825833
NM,29740,"Las Cruces, NM","Software Developers, Systems Software",86550,1123,0.1557019064
TX,11100,"Amarillo, TX","Software Developers, Systems Software",82410,1070,0.1558063342
PA,42540,"Scranton--Wilkes-Barre, PA","Software Developers, Systems Software",72540,942,0.1558312655
FL,36740,"Orlando-Kissimmee-Sanford, FL","Software Developers, Systems Software",106250,1380,0.1558588235
TN,32820,"Memphis, TN-MS-AR","Software Developers, Systems Software",87770,1142,0.1561353538
NY,10580,"Albany-Schenectady-Troy, NY","Software Developers, Systems Software",94370,1229,0.1562784783
MI,24340,"Grand Rapids-Wyoming, MI","Software Developers, Systems Software",87840,1144,0.156284153
MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division","Software Developers, Systems Software",117930,1536,0.1562961079
NE,36540,"Omaha-Council Bluffs, NE-IA","Software Developers, Systems Software",86180,1123,0.1563703876
CO,22660,"Fort Collins-Loveland, CO","Software Developers, Systems Software",107420,1401,0.1565071681
MI,29620,"Lansing-East Lansing, MI","Software Developers, Systems Software",83390,1089,0.1567094376
LA,43340,"Shreveport-Bossier City, LA","Software Developers, Systems Software",76890,1005,0.1568474444
PA,39740,"Reading, PA","Software Developers, Systems Software",87320,1143,0.1570774164
SC,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC","Software Developers, Systems Software",81270,1064,0.1571059432
UT,36260,"Ogden-Clearfield, UT","Software Developers, Systems Software",87750,1149,0.1571282051
GA,12060,"Atlanta-Sandy Springs-Marietta, GA","Software Developers, Systems Software",96320,1263,0.1573504983
TX,19124,"Dallas-Plano-Irving, TX Metropolitan Division","Software Developers, Systems Software",99060,1302,0.1577225924
MN,41060,"St. Cloud, MN","Software Developers, Systems Software",78740,1035,0.1577343155
AR,22900,"Fort Smith, AR-OK","Software Developers, Systems Software",64400,850,0.1583850932
FL,29460,"Lakeland-Winter Haven, FL","Software Developers, Systems Software",88690,1177,0.1592513248
CT,78700,"Waterbury, CT","Software Developers, Systems Software",95480,1268,0.1593632174
NM,10740,"Albuquerque, NM","Software Developers, Systems Software",92560,1230,0.1594641314
NC,11700,"Asheville, NC","Software Developers, Systems Software",73570,990,0.1614788637
IL,16974,"Chicago-Joliet-Naperville, IL Metropolitan Division","Software Developers, Systems Software",98790,1331,0.161676283
OR,21660,"Eugene-Springfield, OR","Software Developers, Systems Software",94110,1270,0.1619381575
GA,10500,"Albany, GA","Software Developers, Systems Software",91020,1229,0.162030323
KY,30460,"Lexington-Fayette, KY","Software Developers, Systems Software",81060,1095,0.1621021466
TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN","Software Developers, Systems Software",88750,1199,0.1621183099
NJ,12100,"Atlantic City-Hammonton, NJ","Software Developers, Systems Software",93460,1263,0.1621656324
OH,17140,"Cincinnati-Middletown, OH-KY-IN","Software Developers, Systems Software",80280,1086,0.1623318386
IN,26900,"Indianapolis-Carmel, IN","Software Developers, Systems Software",81430,1104,0.1626918826
NC,48900,"Wilmington, NC","Software Developers, Systems Software",84520,1146,0.1627070516
MO,28140,"Kansas City, MO-KS","Software Developers, Systems Software",91620,1243,0.1628028815
MI,19804,"Detroit-Livonia-Dearborn, MI Metropolitan Division","Software Developers, Systems Software",88490,1206,0.1635439033
PA,38300,"Pittsburgh, PA","Software Developers, Systems Software",78340,1069,0.1637477661
FL,37340,"Palm Bay-Melbourne-Titusville, FL","Software Developers, Systems Software",91480,1260,0.1652820289
VA,40060,"Richmond, VA","Software Developers, Systems Software",93890,1294,0.165385025
CA,44700,"Stockton, CA","Software Developers, Systems Software",105300,1453,0.1655840456
SC,24860,"Greenville-Mauldin-Easley, SC","Software Developers, Systems Software",75240,1041,0.1660287081
WI,48140,"Wausau, WI","Software Developers, Systems Software",71460,990,0.1662468514
AZ,46060,"Tucson, AZ","Software Developers, Systems Software",90130,1251,0.1665594142
KS,29940,"Lawrence, KS","Software Developers, Systems Software",87760,1221,0.1669553327
WI,20740,"Eau Claire, WI","Software Developers, Systems Software",83250,1163,0.1676396396
UT,41620,"Salt Lake City, UT","Software Developers, Systems Software",94270,1318,0.1677734168
PR,41980,"San Juan-Caguas-Guaynabo, PR","Software Developers, Systems Software",62720,877,0.1677933673
OR,38900,"Portland-Vancouver-Hillsboro, OR-WA","Software Developers, Systems Software",102090,1428,0.1678518954
OK,36420,"Oklahoma City, OK","Software Developers, Systems Software",74830,1054,0.1690231191
VA,13980,"Blacksburg-Christiansburg-Radford, VA","Software Developers, Systems Software",75950,1071,0.1692165899
MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division","Software Developers, Systems Software",109450,1555,0.1704888077
GA,19140,"Dalton, GA","Software Developers, Systems Software",91320,1302,0.1710906702
MD,25180,"Hagerstown-Martinsburg, MD-WV","Software Developers, Systems Software",100600,1436,0.1712922465
IN,21780,"Evansville, IN-KY","Software Developers, Systems Software",70160,1003,0.1715507412
FL,23540,"Gainesville, FL","Software Developers, Systems Software",87190,1247,0.1716251864
PA,10900,"Allentown-Bethlehem-Easton, PA-NJ","Software Developers, Systems Software",90520,1298,0.1720724702
MA,78100,"Springfield, MA-CT","Software Developers, Systems Software",87780,1260,0.1722488038
CT,76450,"Norwich-New London, CT-RI","Software Developers, Systems Software",98180,1412,0.1725809737
NH,75404,"Nashua, NH-MA NECTA Division","Software Developers, Systems Software",117420,1696,0.1733265202
ND,13900,"Bismarck, ND","Software Developers, Systems Software",73890,1071,0.1739342266
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI","Software Developers, Systems Software",97880,1419,0.1739681242
PA,29540,"Lancaster, PA","Software Developers, Systems Software",85670,1245,0.1743901016
CO,19740,"Denver-Aurora-Broomfield, CO","Software Developers, Systems Software",103270,1504,0.1747651787
LA,12940,"Baton Rouge, LA","Software Developers, Systems Software",72930,1064,0.1750719868
FL,27260,"Jacksonville, FL","Software Developers, Systems Software",89630,1311,0.1755215888
PA,49620,"York-Hanover, PA","Software Developers, Systems Software",78100,1148,0.1763892446
WA,45104,"Tacoma, WA Metropolitan Division","Software Developers, Systems Software",106290,1563,0.1764606266
TX,12420,"Austin-Round Rock-San Marcos, TX","Software Developers, Systems Software",98850,1454,0.1765098634
CO,24540,"Greeley, CO","Software Developers, Systems Software",74480,1103,0.1777121375
FL,45300,"Tampa-St. Petersburg-Clearwater, FL","Software Developers, Systems Software",91080,1349,0.1777338603
AZ,38060,"Phoenix-Mesa-Glendale, AZ","Software Developers, Systems Software",95070,1410,0.1779741243
MO,44180,"Springfield, MO","Software Developers, Systems Software",68860,1022,0.1781004938
NJ,45940,"Trenton-Ewing, NJ","Software Developers, Systems Software",114680,1705,0.1784094873
GA,42340,"Savannah, GA","Software Developers, Systems Software",81920,1218,0.1784179688
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO","Software Developers, Systems Software",72460,1080,0.1788573006
AL,33660,"Mobile, AL","Software Developers, Systems Software",74670,1115,0.1791884291
WI,24580,"Green Bay, WI","Software Developers, Systems Software",69800,1043,0.1793123209
MS,37700,"Pascagoula, MS","Software Developers, Systems Software",80290,1208,0.1805455225
WV,34060,"Morgantown, WV","Software Developers, Systems Software",74090,1115,0.1805911729
ME,76750,"Portland-South Portland-Biddeford, ME","Software Developers, Systems Software",94570,1428,0.1811991118
PA,37964,"Philadelphia, PA Metropolitan Division","Software Developers, Systems Software",92980,1414,0.1824908582
CA,40140,"Riverside-San Bernardino-Ontario, CA","Software Developers, Systems Software",103390,1582,0.1836154367
CT,73450,"Hartford-West Hartford-East Hartford, CT","Software Developers, Systems Software",95220,1457,0.1836168872
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division","Software Developers, Systems Software",115800,1777,0.1841450777
MA,74204,"Lawrence-Methuen-Salem, MA-NH NECTA Division","Software Developers, Systems Software",94070,1448,0.1847135112
PA,44300,"State College, PA","Software Developers, Systems Software",85020,1311,0.1850388144
AR,30780,"Little Rock-North Little Rock-Conway, AR","Software Developers, Systems Software",70860,1098,0.1859441152
GA,23580,"Gainesville, GA","Software Developers, Systems Software",71670,1111,0.1860192549
CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division","Software Developers, Systems Software",120690,1875,0.1864280388
GA,31420,"Macon, GA","Software Developers, Systems Software",71340,1110,0.1867115223
VA,16820,"Charlottesville, VA","Software Developers, Systems Software",86130,1351,0.1882270986
FL,45220,"Tallahassee, FL","Software Developers, Systems Software",78660,1236,0.1885583524
TN,16860,"Chattanooga, TN-GA","Software Developers, Systems Software",85850,1351,0.1888410017
IN,23844,"Gary, IN Metropolitan Division","Software Developers, Systems Software",67770,1070,0.1894643648
LA,35380,"New Orleans-Metairie-Kenner, LA","Software Developers, Systems Software",79810,1268,0.1906528004
NH,76900,"Portsmouth, NH-ME","Software Developers, Systems Software",97870,1559,0.1911515275
TX,31180,"Lubbock, TX","Software Developers, Systems Software",75010,1195,0.1911745101
NY,21300,"Elmira, NY","Software Developers, Systems Software",68250,1088,0.1912967033
MD,13644,"Bethesda-Rockville-Frederick, MD Metropolitan Division","Software Developers, Systems Software",103010,1658,0.1931462965
FL,34940,"Naples-Marco Island, FL","Software Developers, Systems Software",87880,1424,0.1944469731
VA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC","Software Developers, Systems Software",96310,1562,0.1946215346
ND,22020,"Fargo, ND-MN","Software Developers, Systems Software",65120,1067,0.1966216216
NV,39900,"Reno-Sparks, NV","Software Developers, Systems Software",88410,1449,0.1966745843
NJ,15804,"Camden, NJ Metropolitan Division","Software Developers, Systems Software",97690,1604,0.1970314259
CA,42220,"Santa Rosa-Petaluma, CA","Software Developers, Systems Software",118780,1960,0.1980131335
CO,14500,"Boulder, CO","Software Developers, Systems Software",119300,1970,0.1981559095
SC,16700,"Charleston-North Charleston-Summerville, SC","Software Developers, Systems Software",74880,1239,0.1985576923
WI,31540,"Madison, WI","Software Developers, Systems Software",78880,1315,0.2000507099
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA","Software Developers, Systems Software",114970,1918,0.2001913543
CT,75700,"New Haven, CT","Software Developers, Systems Software",90700,1523,0.2014994487
MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division","Software Developers, Systems Software",116270,1970,0.2033198589
MT,33540,"Missoula, MT","Software Developers, Systems Software",75480,1283,0.2039745628
MA,70900,"Barnstable Town, MA","Software Developers, Systems Software",96310,1649,0.2054615305
SC,17900,"Columbia, SC","Software Developers, Systems Software",65200,1117,0.2055828221
CT,71950,"Bridgeport-Stamford-Norwalk, CT","Software Developers, Systems Software",94970,1642,0.2074760451
CA,42020,"San Luis Obispo-Paso Robles, CA","Software Developers, Systems Software",109030,1905,0.2096670641
PA,11020,"Altoona, PA","Software Developers, Systems Software",53750,941,0.2100837209
CA,17020,"Chico, CA","Software Developers, Systems Software",75710,1331,0.2109628847
MS,25060,"Gulfport-Biloxi, MS","Software Developers, Systems Software",64510,1137,0.2115020927
FL,48424,"West Palm Beach-Boca Raton-Boynton Beach, FL Metropolitan Division","Software Developers, Systems Software",91840,1623,0.2120644599
NY,27060,"Ithaca, NY","Software Developers, Systems Software",95190,1687,0.212669398
NY,39100,"Poughkeepsie-Newburgh-Middletown, NY","Software Developers, Systems Software",94060,1672,0.2133106528
CA,41500,"Salinas, CA","Software Developers, Systems Software",107040,1928,0.2161434978
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA","Software Developers, Systems Software",138410,2503,0.2170074417
CA,41740,"San Diego-Carlsbad-San Marcos, CA","Software Developers, Systems Software",117990,2134,0.217035342
TX,46340,"Tyler, TX","Software Developers, Systems Software",67730,1226,0.2172154141
NV,29820,"Las Vegas-Paradise, NV","Software Developers, Systems Software",81980,1530,0.2239570627
CA,36084,"Oakland-Fremont-Hayward, CA Metropolitan Division","Software Developers, Systems Software",124220,2370,0.2289486395
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Software Developers, Systems Software",110780,2127,0.2304025997
CA,37100,"Oxnard-Thousand Oaks-Ventura, CA","Software Developers, Systems Software",113510,2192,0.231732887
CA,46700,"Vallejo-Fairfield, CA","Software Developers, Systems Software",93870,1824,0.2331735379
IA,26980,"Iowa City, IA","Software Developers, Systems Software",67050,1335,0.2389261745
FL,33124,"Miami-Miami Beach-Kendall, FL Metropolitan Division","Software Developers, Systems Software",86090,1722,0.2400278778
NY,35644,"New York-White Plains-Wayne, NY-NJ Metropolitan Division","Software Developers, Systems Software",113700,2356,0.2486543536
LA,29180,"Lafayette, LA","Software Developers, Systems Software",52720,1108,0.2522003035
FL,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division","Software Developers, Systems Software",85360,1797,0.2526241799
TX,21340,"El Paso, TX","Software Developers, Systems Software",54270,1151,0.2545052515
CT,72850,"Danbury, CT","Software Developers, Systems Software",99110,2112,0.2557158713
NY,35004,"Nassau-Suffolk, NY Metropolitan Division","Software Developers, Systems Software",104090,2286,0.2635411663
LA,33740,"Monroe, LA","Software Developers, Systems Software",69450,2003,0.3460907127
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division","Software Developers, Systems Software",120400,3637,0.3624916944
HI,26180,"Honolulu, HI","Software Developers, Systems Software",85570,2682,0.3761131238
CT,72850,"Danbury, CT",Web Developers,77920,955,0.147073922
NC,16740,"Charlotte-Gastonia-Rock Hill, NC-SC",Web Developers,70390,905,0.1542832789
WA,13380,"Bellingham, WA",Web Developers,60120,793,0.1582834331
GA,12060,"Atlanta-Sandy Springs-Marietta, GA",Web Developers,78060,1047,0.160953113
OH,49660,"Youngstown-Warren-Boardman, OH-PA",Web Developers,63120,865,0.1644486692
NC,49180,"Winston-Salem, NC",Web Developers,76180,1066,0.1679180887
WV,48540,"Wheeling, WV-OH",Web Developers,55270,788,0.1710873892
CA,42100,"Santa Cruz-Watsonville, CA",Web Developers,61890,883,0.1712069801
MI,29620,"Lansing-East Lansing, MI",Web Developers,75670,1089,0.172697238
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",Web Developers,75030,1080,0.1727309076
MS,27140,"Jackson, MS",Web Developers,71490,1030,0.1728913135
SC,24860,"Greenville-Mauldin-Easley, SC",Web Developers,72150,1041,0.1731392931
MN,20260,"Duluth, MN-WI",Web Developers,66950,971,0.1740403286
PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",Web Developers,65050,949,0.1750653344
SD,43620,"Sioux Falls, SD",Web Developers,74340,1115,0.1799838579
VT,72400,"Burlington-South Burlington, VT",Web Developers,70030,1051,0.1800942453
WI,11540,"Appleton, WI",Web Developers,53030,797,0.1803507449
MO,41180,"St. Louis, MO-IL",Web Developers,63920,964,0.1809762203
OH,17460,"Cleveland-Elyria-Mentor, OH",Web Developers,62370,950,0.1827801828
TX,12420,"Austin-Round Rock-San Marcos, TX",Web Developers,70690,1077,0.1828264252
OR,18700,"Corvallis, OR",Web Developers,65590,1002,0.1833206281
NC,11700,"Asheville, NC",Web Developers,51840,793,0.1835648148
OH,19380,"Dayton, OH",Web Developers,51310,787,0.1840576886
MO,27900,"Joplin, MO",Web Developers,57500,896,0.1869913043
NC,25860,"Hickory-Lenoir-Morganton, NC",Web Developers,53430,836,0.1877596856
GA,31420,"Macon, GA",Web Developers,70870,1110,0.1879497672
NY,46540,"Utica-Rome, NY",Web Developers,70440,1105,0.1882453152
IL,16580,"Champaign-Urbana, IL",Web Developers,59720,937,0.1882786336
VA,31340,"Lynchburg, VA",Web Developers,56610,897,0.1901430843
IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",Web Developers,60120,953,0.1902195609
NC,24660,"Greensboro-High Point, NC",Web Developers,64670,1034,0.1918663986
FL,18880,"Crestview-Fort Walton Beach-Destin, FL",Web Developers,57060,913,0.1920084122
TX,32580,"McAllen-Edinburg-Mission, TX",Web Developers,54560,878,0.1931085044
OH,18140,"Columbus, OH",Web Developers,72290,1164,0.1932217457
MO,17860,"Columbia, MO",Web Developers,58260,942,0.1940267765
NM,10740,"Albuquerque, NM",Web Developers,64870,1050,0.1942346231
MN,41060,"St. Cloud, MN",Web Developers,63560,1035,0.1954059157
MT,13740,"Billings, MT",Web Developers,53250,870,0.196056338
IA,19340,"Davenport-Moline-Rock Island, IA-IL",Web Developers,54490,893,0.1966599376
MA,75550,"New Bedford, MA",Web Developers,67190,1102,0.1968150022
IL,37900,"Peoria, IL",Web Developers,60590,997,0.1974583265
OH,17140,"Cincinnati-Middletown, OH-KY-IN",Web Developers,65390,1086,0.1992965285
PA,42540,"Scranton--Wilkes-Barre, PA",Web Developers,56630,942,0.1996115133
IA,16300,"Cedar Rapids, IA",Web Developers,60840,1016,0.2003944773
IN,23060,"Fort Wayne, IN",Web Developers,54160,905,0.2005169867
AL,26620,"Huntsville, AL",Web Developers,60450,1015,0.2014888337
VA,40220,"Roanoke, VA",Web Developers,59830,1005,0.2015711182
IA,19780,"Des Moines-West Des Moines, IA",Web Developers,67360,1140,0.203087886
NJ,20764,"Edison-New Brunswick, NJ Metropolitan Division",Web Developers,74600,1263,0.2031635389
MI,11460,"Ann Arbor, MI",Web Developers,58390,990,0.2034594965
WA,44060,"Spokane, WA",Web Developers,65760,1120,0.204379562
OR,13460,"Bend, OR",Web Developers,58220,992,0.2044658193
NC,39580,"Raleigh-Cary, NC",Web Developers,68190,1167,0.2053673559
PA,44300,"State College, PA",Web Developers,76500,1311,0.2056470588
FL,15980,"Cape Coral-Fort Myers, FL",Web Developers,53830,923,0.2057588705
MA,79600,"Worcester, MA-CT",Web Developers,73040,1258,0.2066812705
AK,11260,"Anchorage, AK",Web Developers,61640,1064,0.2071382219
FL,27260,"Jacksonville, FL",Web Developers,75510,1311,0.2083432658
IL,16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",Web Developers,67150,1169,0.2089054356
VA,13980,"Blacksburg-Christiansburg-Radford, VA",Web Developers,61420,1071,0.209247802
NE,36540,"Omaha-Council Bluffs, NE-IA",Web Developers,64310,1123,0.2095475043
IN,43780,"South Bend-Mishawaka, IN-MI",Web Developers,54390,957,0.211141754
TX,47380,"Waco, TX",Web Developers,59650,1052,0.2116345348
NC,20500,"Durham-Chapel Hill, NC",Web Developers,65830,1162,0.2118183199
NY,10580,"Albany-Schenectady-Troy, NY",Web Developers,62820,1115,0.2129894938
FL,37460,"Panama City-Lynn Haven-Panama City Beach, FL",Web Developers,69960,1244,0.2133790738
NY,15380,"Buffalo-Niagara Falls, NY",Web Developers,51220,917,0.2148379539
MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",Web Developers,85620,1536,0.2152768045
TN,28940,"Knoxville, TN",Web Developers,61230,1101,0.2157765801
CO,17820,"Colorado Springs, CO",Web Developers,54410,979,0.2159161919
RI,77200,"Providence-Fall River-Warwick, RI-MA",Web Developers,68010,1226,0.2163211292
TX,18580,"Corpus Christi, TX",Web Developers,57470,1038,0.2167391683
OK,46140,"Tulsa, OK",Web Developers,59000,1066,0.2168135593
TX,23104,"Fort Worth-Arlington, TX Metropolitan Division",Web Developers,69520,1258,0.217146145
TX,19124,"Dallas-Plano-Irving, TX Metropolitan Division",Web Developers,71600,1302,0.2182122905
WI,33340,"Milwaukee-Waukesha-West Allis, WI",Web Developers,60390,1100,0.218579235
UT,36260,"Ogden-Clearfield, UT",Web Developers,62680,1149,0.2199744735
IN,21140,"Elkhart-Goshen, IN",Web Developers,50930,934,0.2200667583
IA,26980,"Iowa City, IA",Web Developers,72570,1335,0.220752377
GA,12020,"Athens-Clarke County, GA",Web Developers,56880,1047,0.2208860759
MI,22420,"Flint, MI",Web Developers,53520,988,0.2215246637
SC,17900,"Columbia, SC",Web Developers,57630,1064,0.2215512754
VA,40060,"Richmond, VA",Web Developers,69840,1294,0.2223367698
WI,36780,"Oshkosh-Neenah, WI",Web Developers,48870,907,0.2227133211
MI,24340,"Grand Rapids-Wyoming, MI",Web Developers,58860,1093,0.222833843
IA,47940,"Waterloo-Cedar Falls, IA",Web Developers,55020,1022,0.2229007634
ID,17660,"Coeur d'Alene, ID",Web Developers,45370,852,0.2253471457
KY,30460,"Lexington-Fayette, KY",Web Developers,58090,1095,0.226200723
UT,39340,"Provo-Orem, UT",Web Developers,58250,1102,0.2270214592
PA,38300,"Pittsburgh, PA",Web Developers,56400,1069,0.2274468085
PA,48700,"Williamsport, PA",Web Developers,49280,935,0.2276785714
AR,30780,"Little Rock-North Little Rock-Conway, AR",Web Developers,57830,1098,0.2278402213
NM,29740,"Las Cruces, NM",Web Developers,59130,1123,0.2279046169
WA,28420,"Kennewick-Pasco-Richland, WA",Web Developers,55510,1056,0.2282831922
AL,13820,"Birmingham-Hoover, AL",Web Developers,54540,1042,0.2292629263
MI,19804,"Detroit-Livonia-Dearborn, MI Metropolitan Division",Web Developers,63060,1206,0.2294957184
TX,26420,"Houston-Sugar Land-Baytown, TX",Web Developers,65740,1264,0.2307271068
NE,30700,"Lincoln, NE",Web Developers,43650,842,0.2314776632
IN,26900,"Indianapolis-Carmel, IN",Web Developers,57230,1104,0.2314869824
GA,12260,"Augusta-Richmond County, GA-SC",Web Developers,54890,1061,0.2319548187
KY,31140,"Louisville-Jefferson County, KY-IN",Web Developers,54060,1045,0.2319644839
OH,45780,"Toledo, OH",Web Developers,50230,972,0.2322118256
TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Web Developers,61910,1199,0.2324018737
SC,16700,"Charleston-North Charleston-Summerville, SC",Web Developers,61150,1187,0.2329354047
KS,48620,"Wichita, KS",Web Developers,56290,1094,0.2332208207
IN,29140,"Lafayette, IN",Web Developers,55130,1072,0.2333393796
TX,28660,"Killeen-Temple-Fort Hood, TX",Web Developers,59770,1164,0.233695834
GA,17980,"Columbus, GA-AL",Web Developers,53740,1053,0.2351321176
TX,41700,"San Antonio-New Braunfels, TX",Web Developers,60550,1189,0.235639967
IN,21780,"Evansville, IN-KY",Web Developers,51060,1003,0.2357226792
LA,26380,"Houma-Bayou Cane-Thibodaux, LA",Web Developers,53970,1064,0.2365758755
PA,21500,"Erie, PA",Web Developers,45600,899,0.2365789474
ND,22020,"Fargo, ND-MN",Web Developers,54060,1067,0.2368479467
CA,12540,"Bakersfield-Delano, CA",Web Developers,51190,1012,0.2372338347
CT,73450,"Hartford-West Hartford-East Hartford, CT",Web Developers,73640,1457,0.2374253123
PA,25420,"Harrisburg-Carlisle, PA",Web Developers,58770,1165,0.2378764676
OK,36420,"Oklahoma City, OK",Web Developers,53060,1054,0.2383716547
MI,26100,"Holland-Grand Haven, MI",Web Developers,57580,1149,0.2394581452
PA,49620,"York-Hanover, PA",Web Developers,57430,1148,0.23987463
VA,16820,"Charlottesville, VA",Web Developers,58400,1168,0.24
OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",Web Developers,71210,1428,0.2406403595
FL,37340,"Palm Bay-Melbourne-Titusville, FL",Web Developers,62680,1260,0.2412252712
OH,10420,"Akron, OH",Web Developers,51560,1039,0.2418153607
WI,24580,"Green Bay, WI",Web Developers,51710,1043,0.2420421582
UT,30860,"Logan, UT-ID",Web Developers,46260,935,0.242542153
IN,23844,"Gary, IN Metropolitan Division",Web Developers,52890,1070,0.2427680091
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",Web Developers,87520,1777,0.2436471664
NY,40380,"Rochester, NY",Web Developers,54660,1112,0.2441273326
NM,42140,"Santa Fe, NM",Web Developers,68200,1389,0.244398827
MA,78100,"Springfield, MA-CT",Web Developers,61590,1260,0.2454943984
FL,45220,"Tallahassee, FL",Web Developers,60340,1236,0.2458070931
KS,45820,"Topeka, KS",Web Developers,52600,1078,0.2459315589
FL,39460,"Punta Gorda, FL",Web Developers,63080,1295,0.2463538364
NY,45060,"Syracuse, NY",Web Developers,53770,1111,0.2479449507
LA,29180,"Lafayette, LA",Web Developers,53610,1108,0.2480134303
FL,29460,"Lakeland-Winter Haven, FL",Web Developers,56920,1177,0.2481377372
LA,12940,"Baton Rouge, LA",Web Developers,51220,1064,0.2492776259
CT,71950,"Bridgeport-Stamford-Norwalk, CT",Web Developers,69270,1446,0.2504980511
MD,13644,"Bethesda-Rockville-Frederick, MD Metropolitan Division",Web Developers,79280,1656,0.2506559031
MN,40340,"Rochester, MN",Web Developers,57800,1208,0.2507958478
PA,39740,"Reading, PA",Web Developers,54640,1143,0.2510248902
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Web Developers,67630,1419,0.2517817537
PA,37964,"Philadelphia, PA Metropolitan Division",Web Developers,67040,1414,0.2531026253
AZ,38060,"Phoenix-Mesa-Glendale, AZ",Web Developers,66690,1410,0.2537112011
